"Gene.Symbol","log2FC_157resWT.157KO","log2FC_157res264.157KO","log2FC_157resmut1.157KO","log2FC_157resmut1V2.157KO","log2FC_157resmut2.157KO","log2FC_157res264.157resWT","log2FC_157resmut1.157resWT","log2FC_157resmut1V2.157resWT","log2FC_157resmut2.157resWT","log2FC_157resmut1.157res264","log2FC_157resmut1V2.157res264","log2FC_157resmut2.157res264","log2FC_157resmut1V2.157resmut1","log2FC_157resmut2.157resmut1","log2FC_157resmut2.157resmut1V2","p.val_157resWT.157KO","p.val_157res264.157KO","p.val_157resmut1.157KO","p.val_157resmut1V2.157KO","p.val_157resmut2.157KO","p.val_157res264.157resWT","p.val_157resmut1.157resWT","p.val_157resmut1V2.157resWT","p.val_157resmut2.157resWT","p.val_157resmut1.157res264","p.val_157resmut1V2.157res264","p.val_157resmut2.157res264","p.val_157resmut1V2.157resmut1","p.val_157resmut2.157resmut1","p.val_157resmut2.157resmut1V2","q.val_157resWT.157KO","q.val_157res264.157KO","q.val_157resmut1.157KO","q.val_157resmut1V2.157KO","q.val_157resmut2.157KO","q.val_157res264.157resWT","q.val_157resmut1.157resWT","q.val_157resmut1V2.157resWT","q.val_157resmut2.157resWT","q.val_157resmut1.157res264","q.val_157resmut1V2.157res264","q.val_157resmut2.157res264","q.val_157resmut1V2.157resmut1","q.val_157resmut2.157resmut1","q.val_157resmut2.157resmut1V2","p.val_anova","q.val_anova","X157KO","X157res264","X157resmut1","X157resmut1V2","X157resmut2","X157resWT","X157KO_1","X157KO_2","X157KO_3","X157resWT_1","X157resWT_2","X157resWT_3","X157res264_1","X157res264_2","X157res264_3","X157resmut1_1","X157resmut1_2","X157resmut1_3","X157resmut1V2_1","X157resmut1V2_2","X157resmut1V2_3","X157resmut2_1","X157resmut2_2","X157resmut2_3","cluster","Organelle"
"ANXA11",-0.238554111303443,-0.478546205769683,-0.382308812658557,-0.321551296213238,-0.391882431403217,-0.23999209446624,-0.143754701355113,-0.0829971849097943,-0.153328320099774,0.0962373931111261,0.156994909556445,0.0866637743664656,0.0607575164453191,-0.00957361874466051,-0.0703311351899796,0.0240357888133189,0.000124910249751221,0.00102114829870788,0.00394430133973227,0.000825885015551235,0.0233173909127357,0.153085224283826,0.399524705979524,0.129138033319221,0.330445400041854,0.120847312836942,0.379497873221583,0.535331232637708,0.921732779244696,0.473918785912283,0.037900918345776,0.000274362059906963,0.00217711813318648,0.00785856230368593,0.00173118205182855,0.0430778916862406,0.287075947474186,0.572558000907526,0.242690441927501,0.428579656177238,0.182316361234971,0.487408028340598,0.997277357167134,0.939327210948237,0.577982071769946,0.00366547416144845,0.00480599488997138,15.1210111347065,14.6424649289368,14.7387023220479,14.7994598384932,14.7291287033032,14.882457023403,15.0785969239902,15.1455689195157,15.1388675606135,14.8219545800832,14.8775803129773,14.9478361771484,14.7296141362754,14.5072140691463,14.6905665813886,14.7493415562857,14.6798383843297,14.7869270255282,14.8920493997687,14.9031343905932,14.6031957251177,14.9150813875661,14.6186816427498,14.6536230795938,1,"Cytosol"
"ANXA2",-0.638013142247375,-0.0179122755757075,-0.630315361939772,-0.381007403922394,-0.411828386395754,0.620100866671668,0.00769778030760371,0.257005738324982,0.226184755851622,-0.612403086364064,-0.363095128346686,-0.393916110820046,0.249307958017378,0.218486975544018,-0.0308209824733601,0.0112803592409574,0.937111347065546,0.0121199765462765,0.107210882032057,0.0836209339174681,0.0133278831417519,0.972948665375822,0.266812237425655,0.326373756509143,0.0143141210509189,0.123417840215496,0.0967039599151525,0.280868225826544,0.342630469110037,0.89202986681667,0.0192369098920107,0.946884234810146,0.0198435114255953,0.144792807122283,0.113167285632745,0.026413441135472,0.98614246750219,0.439325161805722,0.482923114296358,0.0282822814722083,0.185659039680125,0.168001559512555,0.958609343698556,0.433005462411525,0.925848880739221,0.0670653539981138,0.0734685787517026,14.3075635142898,14.2896512387139,13.6772481523499,13.9265561103672,13.8957351278939,13.6695503720423,14.2202250469513,14.9055417765436,13.7969237193744,13.7448266198127,13.4856091421981,13.778215354116,14.2463225001394,14.3554844284454,14.267146787557,13.574616739448,13.6720521627197,13.7850755548819,13.8616026082065,14.2577905728325,13.6602751500627,13.98492797113,13.6016162738147,14.1006611387369,0,"actin-binding_protein"
"ANXA4",0.147315887662034,0.0947228369428562,0.273407477724027,0.374164167423586,-0.0558285636747215,-0.0525930507191775,0.126091590061993,0.226848279761552,-0.203144451336755,0.178684640781171,0.279441330480729,-0.150551400617578,0.100756689699558,-0.329236041398749,-0.429992731098307,0.502551331551241,0.665095015937996,0.220977149667397,0.10035362059718,0.798238036471012,0.809678388328623,0.565321737440623,0.306402143507111,0.358174708992609,0.417594942853004,0.211416189511836,0.493347105407617,0.645309398766742,0.144531639893336,0.0622113968411202,0.559674024409555,0.702985277452039,0.265172579600877,0.13666063065186,0.827661792868874,0.856844119687571,0.700228061148044,0.479394741276677,0.516814693174111,0.51578298890626,0.294183378597321,0.596945433740206,0.997277357167134,0.217116324273349,0.115176938525386,0.473652457574205,0.479889554227002,12.4028882152737,12.4976110522165,12.6762956929977,12.7770523826973,12.347059651599,12.5502041029357,12.2274478975153,12.8412220778967,12.1399946704091,12.5739582383891,12.318676564819,12.757977505599,12.5516585372609,12.4549997728329,12.4861748465558,12.6839238562197,12.6522700202294,12.692693202544,12.9482150131725,13.1756862706744,12.2072558642449,12.5442197596411,12.3441726709408,12.152786524215,0,"Cytosol"
"ANXA5",0.323082051357464,0.021476733008855,-0.324104955853189,-0.120538932191514,0.289444300092875,-0.301605318348609,-0.647187007210653,-0.443620983548978,-0.0336377512645891,-0.345581688862044,-0.142015665200369,0.26796756708402,0.203566023661675,0.613549255946064,0.409983232284389,0.226447642972499,0.934431602302052,0.225046005780297,0.645324896727015,0.276411089074426,0.257468512045084,0.0225575071794727,0.103201378238622,0.89748766332395,0.197159532748634,0.588106842522868,0.312364776096344,0.439751355406092,0.0293644377931343,0.129846583569808,0.278115978411294,0.944541372342414,0.269437231634442,0.685412070579728,0.330329560995294,0.344696841100276,0.07899657132731,0.232536438821907,0.937603656879422,0.280461847564125,0.673298687107144,0.416486368128458,0.997277357167134,0.0608213533387485,0.208136435428075,0.288689767557922,0.297679318853576,13.7969921018669,13.8184688348758,13.4728871460137,13.6764531696754,14.0864364019598,14.1200741532244,13.5736387574444,13.7415254575867,14.0758120905696,13.625291429641,14.6833721783015,14.0515588517306,13.7496773263594,14.0191626109607,13.6865665673072,13.4188109180002,13.63544904899,13.3644014710509,13.6052498853141,13.7129455564257,13.7111640672864,14.6369160980157,13.4373769834491,14.1850161244146,0,"Cytosol"
"ANXA6",0.82064177282982,0.642779146064744,0.103086652518908,-0.00901645552086558,0.834621015591451,-0.177862626765076,-0.717555120310912,-0.829658228350686,0.0139792427616309,-0.539692493545836,-0.651795601585609,0.191841869526707,-0.112103108039773,0.731534363072543,0.843637471112316,0.035917505604853,0.0959852829376481,0.785086249667253,0.980960177339044,0.0330732644461127,0.621599897036182,0.0527600691173663,0.0265122740438591,0.968996323858872,0.140184031051597,0.0770363683968621,0.594578698236824,0.755456405921744,0.0485608002878483,0.0242458148783089,0.0537439177655898,0.122486585446287,0.811772975940527,0.983592113422361,0.0487709468946058,0.701512222021851,0.139980061674473,0.0946195210078246,0.980237580516168,0.207774178601121,0.122360133409952,0.692527994028287,0.997277357167134,0.0910770967963119,0.0530770307294193,0.497831926829442,0.503412570771481,13.1478414770585,13.0692171647341,12.5295246711883,12.4174215631485,13.2610590342608,13.2470797914992,12.3609823361676,14.7652981614345,12.3172439335735,12.8462767854542,13.496698237992,13.3982643510515,12.8563020652345,13.1168242274698,13.2345252014981,12.5634742038841,12.4659490330702,12.5591507766106,12.0231371335132,12.8252825032655,12.4038450526669,14.0015620511569,12.7480579467184,13.0335571049072,0,"Cytosol"
"AP1B1",1.81350741436174,0.815710869757438,1.63598090811323,1.29963921180304,1.41051468126679,-0.997796544604308,-0.177526506248519,-0.513868202558698,-0.402992733094956,0.820270038355787,0.483928342045608,0.594803811509352,-0.336341696310179,-0.225466226846438,0.110875469463742,1.94946546289367e-08,0.00151536746917962,6.04906885735471e-08,2.02056198804471e-06,1.86809505789368e-07,0.0333411109063642,0.326193887979751,0.00713409460394565,0.0950149930976017,0.119850516807088,0.196939759517535,0.283540932691345,0.0492408707917376,0.29992071415373,0.509329555918961,1.21091833140111e-07,0.00255674448432749,3.40783418613493e-07,8.90559900018049e-06,9.71824703841396e-07,0.0540663137945881,0.474534911336773,0.0372065333240876,0.166888228037436,0.163467640060424,0.243737264897693,0.333121501191167,0.741891150345956,0.365048794992472,0.575639670694359,1.56911829300841e-06,4.81140851499821e-06,13.5469924326844,14.3627033024417,15.1829733407975,14.8466316444873,14.9575071139511,15.3604998470461,13.4452062287806,13.643978192932,13.5517928763404,15.2968781579732,15.3437940271042,15.4408273560608,14.3860601262693,14.6139209228491,14.0881288582068,15.0144827702707,15.2682677355182,15.2661695166036,14.9097635176863,14.7518345962433,14.8782968195325,14.8924193775882,15.2277612232661,14.7523407409989,2,"early_endosome"
"AP1G1",2.13798440349455,0.0359008464016279,1.9512587100034,1.57530898314178,1.56932427341053,-2.10208355709292,-0.186725693491151,-0.562675420352764,-0.568660130084018,1.91535786360177,1.53940813674015,1.5334234270089,-0.375949726861613,-0.381934436592867,-0.00598470973125353,1.17313197734707e-28,0.751795220454122,1.96260021392415e-26,1.58997991396097e-21,1.92499231471037e-21,3.06519811786174e-28,0.10324495703319,4.72464547868139e-06,3.86759986406024e-06,5.44561575793215e-26,5.03324973829634e-21,6.10688807425539e-21,0.00143089423895477,0.00121489993055885,0.957937308020185,1.02297108424665e-25,0.782920500281841,6.41770269953196e-24,4.62154161657988e-19,4.57798172298393e-19,1.33642637938772e-25,0.220411105677616,0.000184472724958665,6.83624408404162e-05,1.29506643843187e-23,6.92999016599117e-19,1.77506880025023e-18,0.357256761068001,0.00440801417245764,0.969425144209208,1.21685852139853e-10,7.95825472994639e-09,13.7765040621106,13.8124049085122,15.727762772114,15.3518130452524,15.3458283355211,15.9144884656052,13.7835334926212,13.753270280037,13.7927084136735,15.8674561326861,15.9169797594734,15.9590295046561,13.740858141579,13.9273858736371,13.7689707103206,15.5533168630012,15.8487174754061,15.7812539779346,15.3400821648554,15.3154472211139,15.3999097497879,15.2214723767305,15.6270766465967,15.1889359832361,2,"early_endosome"
"AP1G2",0.484327602163975,-0.0237139171587776,0.621223845287455,0.236596588672287,0.174953776771259,-0.508041519322752,0.136896243123481,-0.247731013491688,-0.309373825392716,0.644937762446233,0.260310505831065,0.198667693930036,-0.384627256615168,-0.446270068516197,-0.0616428119010285,0.0602068697891267,0.924691242057932,0.0177083288735321,0.348812513886998,0.48713027712766,0.0492744061283551,0.586101742396378,0.326906526109907,0.222689244227598,0.0141070305886565,0.30330439875812,0.430557903965802,0.131821466567405,0.0821375299866049,0.80597727222036,0.0849979338199436,0.936867656554435,0.0277561344117195,0.408457267828284,0.545285753087702,0.0833776496971391,0.715841574041774,0.499233784181854,0.364552605068459,0.0279152738426062,0.397915901279459,0.537194165038528,0.837459972123289,0.136948233553192,0.861960613958484,0.000253130612027615,0.000418049041075909,12.320840569731,12.2971266525722,12.9420644150184,12.5574371584032,12.4957943465022,12.8051681718949,12.2268147271239,12.4913759763805,12.2443310056884,12.8134921331732,12.8114376968077,12.7905746857039,12.3858098482097,12.2071678259143,12.2984022835926,12.7000894931219,13.084954254154,13.0411494977793,12.5784939238116,12.6476119296875,12.4462056217107,12.6388830076044,12.3952925697858,12.4532074621164,2,"early_endosome"
"AP1M1",1.74665167746134,0.0735392201239428,1.51304714938718,1.10190388025483,1.28024918550448,-1.67311245733739,-0.233604528074156,-0.644747797206509,-0.466402491956855,1.43950792926324,1.02836466013089,1.20670996538054,-0.411143269132352,-0.232797963882699,0.178345305249653,1.51355289370877e-06,0.560277370886548,1.06362550384832e-05,0.00135513403834933,9.98327262091433e-05,1.28336621307239e-06,0.182901370621298,0.00182387465208574,0.0232029921219028,8.90153811518234e-06,0.00111313950343788,8.25190784064711e-05,0.0215246840053617,0.17630603274028,0.338284329367793,6.0082767373932e-06,0.58570871811772,3.46506141726927e-05,0.00282247662764549,0.00024271599606241,5.36307669871786e-06,0.306329085312186,0.0125411143102547,0.0565981217921265,3.28245875062017e-05,0.00265933601924184,0.000405009210347023,0.616688414630097,0.246988400866695,0.441850439332627,4.20128973834896e-05,7.78083972138477e-05,12.9034631344079,12.9770023545318,14.4165102837951,14.0053670146627,14.1837123199124,14.6501148118692,12.7207830266965,12.9836180621792,13.0059883143479,14.5552282800342,14.76500246084,14.6301136947335,12.8052633308037,13.0433050330433,13.0824386997486,14.1678588825418,14.5798301402817,14.5018418285618,14.122906837667,13.7884245597667,14.1047696465544,14.2151027847636,14.4632348980125,13.872799276961,2,"early_endosome"
"AP1S1",2.4727895887009,-0.229623632681149,1.92244811153863,1.83662731354185,1.97214694620737,-2.70241322138205,-0.550341477162268,-0.636162275159052,-0.500642642493529,2.15207174421978,2.066250946223,2.20177057888852,-0.0858207979967838,0.0496988346687388,0.135519632665523,2.07222675909611e-09,0.456193879383238,3.67037472734729e-07,8.43163851145732e-07,2.27227913494224e-07,2.66248933085785e-10,0.0797986597157191,0.0444381729364027,0.10962000995962,4.07313178336599e-08,9.21360346249735e-08,2.54749358506837e-08,0.779861993226118,0.871367645681928,0.659236516843892,1.73193137437554e-08,0.504823683784496,1.79471033397019e-06,4.32493457764164e-06,1.19147442664592e-06,3.22457041181672e-09,0.183418995432729,0.13061827011419,0.214805952100649,2.81142816498296e-07,6.21205841698275e-07,6.40792617167197e-07,0.997277357167134,0.900275577055263,0.747082032069299,2.3226119433101e-09,4.71004096410793e-08,12.5844747125259,12.3548510798448,14.5069228240645,14.4211020260678,14.5566216587333,15.0572643012268,12.4885402100261,12.5140383359298,12.7508455916219,15.0618318321891,14.9367692225943,15.173191848897,12.1347580172531,12.2771351966438,12.6526600256374,14.4713470357417,14.6971847348599,14.352236701592,14.3930187953461,14.3060494855973,14.5642377972598,14.3485521863863,14.8785113385102,14.4428014513034,2,"early_endosome"
"AP1S2",1.1298650510793,-0.434875484001225,0.851188872138351,0.75110797500367,0.556284326810456,-1.56474053508052,-0.278676178940948,-0.378757076075629,-0.573580724268844,1.28606435613958,1.18598345900489,0.991159810811681,-0.100080897134681,-0.294904545327895,-0.194823648193214,7.19053882181859e-09,0.00602365095217363,1.85847732327723e-06,1.41235612703761e-05,0.000660792820316819,2.637174878375e-12,0.0691774903531857,0.015406710008738,0.000474996293788745,3.70419301229638e-10,2.44057654085994e-09,1.10594089808647e-07,0.505012032368621,0.0551495746914864,0.198395047896643,5.31368631578458e-08,0.00946418672125299,7.9053279312085e-06,5.46556749753016e-05,0.00142274404769449,7.9256526402115e-11,0.166025976847646,0.0659639171568882,0.00286311130080958,4.94396373477925e-09,2.90206737767709e-08,2.03378126200793e-06,0.997277357167134,0.100407290913218,0.292395180449362,9.08289086507573e-08,5.6305313988242e-07,14.4337306556432,13.998855171642,15.2849195277816,15.1848386306469,14.9900149824537,15.5635957067225,14.4768646033013,14.3814983463937,14.4428290172347,15.599138766142,15.5521512588386,15.5394970951869,14.0000447513907,14.0139000843783,13.9826206791569,15.1231739714409,15.5002898451851,15.2312947667186,15.1944714015277,15.0937089382899,15.2663355521231,14.7569987366987,15.2685049895905,14.9445412210718,2,"early_endosome"
"AP1S3",2.08500455619777,0.271894751577652,1.87523564749826,1.64336831678145,1.56904733034913,-1.81310980462012,-0.209768908699511,-0.441636239416326,-0.515957225848648,1.60334089592061,1.3714735652038,1.29715257877147,-0.231867330716815,-0.306188317149136,-0.0743209864323215,2.43897780154226e-13,0.204800358065504,7.48469545892045e-12,3.66414597977398e-10,1.29660039291838e-09,2.10287972061798e-11,0.326376331761986,0.0420043315966467,0.0183484428839849,7.2319381483964e-10,3.78592307278578e-08,1.34306275909674e-07,0.278506230178606,0.154188854192057,0.726945191108563,7.16895048183657e-12,0.245422692029024,1.13178978731421e-10,4.35700267413124e-09,1.27996476523565e-08,4.04495099201223e-10,0.486496002216157,0.125676459329193,0.05411446063642,8.92393877179481e-09,2.85417140011746e-07,2.35802159583695e-06,0.958609343698556,0.227243967643054,0.799683878060177,1.99564913860717e-08,1.90533508999867e-07,11.8584323707269,12.1303271223046,13.7336680182252,13.5018006875084,13.4274797010761,13.9434369269247,11.847019610871,11.9110720392714,11.8172054620385,14.1112674258274,13.8015613164474,13.9174820384994,12.0498374168438,12.2741178178138,12.0670261322563,13.6256062059237,13.9270979263775,13.6482999223744,13.4434550329553,13.3479723973333,13.7139746322367,13.2706660598809,13.7816176708755,13.2301553724718,2,"early_endosome"
"AP2A1",0.888479875751455,2.19476851123969,1.22242209641231,0.852878780744191,1.19760782563662,1.30628863548823,0.33394222066086,-0.0356010950072643,0.309127949885167,-0.972346414827375,-1.3418897304955,-0.997160685603067,-0.369543315668124,-0.0248142707756926,0.344729044892432,3.09747423053124e-07,4.43389992815271e-13,3.4840624173645e-09,5.33278412494031e-07,4.70182629027493e-09,1.30940201511576e-09,0.00670149608313411,0.745097136715905,0.0108806900375445,9.08542611318496e-08,8.77587174003576e-10,6.40789785662657e-08,0.00331868388902246,0.820581158406214,0.00541999627527503,1.54932936655253e-06,9.84744118195924e-12,2.77030616529651e-08,2.87048626972095e-06,3.89239796688583e-08,1.25933664394957e-08,0.0348975133591245,0.844895582856007,0.0359392489118895,5.71333526732977e-07,1.23428389634051e-08,1.35697200733005e-06,0.40525001252627,0.860376877912086,0.0158244534108476,5.37301358780311e-09,7.91307476701249e-08,13.2642722114439,15.4590407226836,14.4866943078562,14.1171509921881,14.4618800370805,14.1527520871954,13.25980545535,13.2260107195435,13.3070004594382,14.1137252403693,14.1428762298524,14.2016547913644,15.4051636215794,15.7350648387415,15.2368937077299,14.3581083584634,14.6234932518218,14.4784813132836,14.1681501332746,14.0117778678928,14.1715249753969,14.5816053693156,14.3855623999752,14.4184723419507,1,"actin-binding_protein"
"AP2A2",0.829219330369885,1.44153637555672,1.17819393965615,0.800008463761602,0.695066198213017,0.612317045186844,0.348974609286272,-0.0292108666082834,-0.134153132156868,-0.263342435900572,-0.641527911795128,-0.746470177343713,-0.378185475894556,-0.483127741443141,-0.104942265548585,1.48597239566219e-06,4.03967316226654e-09,9.75521299608743e-09,3.50753726468302e-06,8.77406980890152e-05,0.000776122657847692,0.00387625029084463,0.822034291789115,0.496501957768319,0.266014331189691,0.000285791390939926,1.02424890884259e-05,0.00196016896012559,0.000721080959141484,0.531780087854199,5.94171669984017e-06,2.59650736916456e-08,6.47706598613368e-08,1.44587141258557e-05,0.000215723510347696,0.00189751166471038,0.0227947664857099,0.884684925470282,0.541890333442668,0.310961392867643,0.000774747204737731,6.9059332907569e-05,0.357256761068001,0.00264452840008082,0.578144166942962,3.56595208067064e-07,1.38278130263621e-06,14.4409274921451,15.8824638677018,15.6191214318013,15.2409359559067,15.1359936903581,15.2701468225149,14.3782918540153,14.3890611692482,14.5554294531718,15.2375878172218,15.3579259290936,15.2149267212295,15.8263207706089,16.0722549493659,15.7488158831306,15.5960801206205,15.6786648509069,15.5826193238764,15.2176488608179,15.2660288025595,15.2391302043427,15.2646148596721,15.1212773989622,15.02208881244,1.5,"actin-binding_protein"
"AP2B1",1.13264137446464,1.39160757771218,1.21135558035965,0.914674583181374,1.02834899035885,0.258966203247543,0.0787142058950108,-0.217966791283265,-0.104292384105785,-0.180251997352533,-0.476932994530808,-0.363258587353329,-0.296680997178275,-0.183006590000796,0.113674407177479,1.59727491390919e-13,3.27452749428448e-17,1.15964790917944e-14,2.4936833701796e-10,5.3478084535984e-12,0.0391728503802889,0.524782918662908,0.0811943254499811,0.399956890518745,0.147839847471709,0.000245107908232921,0.00436119249234876,0.0187046961348477,0.141840933018093,0.359162306870799,4.91584844092523e-12,2.25425366448637e-15,3.88928068001721e-13,3.12128023750709e-09,9.64818407904373e-11,0.0680452699832907,0.66902149864628,0.197035580127227,0.559212841045985,0.217396875202918,0.000704617898832221,0.0127616102460675,0.61164356360952,0.21406575652803,0.46675041965922,3.47294689274896e-07,1.56142498181449e-06,13.7792903381611,15.1708979158733,14.9906459185207,14.6939649213424,14.8076393285199,14.9119317126257,13.6535676320457,13.8691977188542,13.8151056635832,14.930420525443,14.8199300089367,14.9854446034975,15.1350656553593,15.4226187166327,14.9550093756277,14.9050721107634,15.0961221119726,14.9707435328262,14.6895361951922,14.620248965098,14.7721096037372,14.8204784105747,14.9157896824416,14.6866498925434,2,"plasma membrane"
"AP2M1",0.657846975140433,1.73423553458967,1.10619705606118,0.758589222721576,0.802795219114901,1.07638855944923,0.448350080920744,0.100742247581143,0.144948243974468,-0.628038478528488,-0.97564631186809,-0.931440315474765,-0.347607833339602,-0.303401836946276,0.0442059963933255,1.79806841095119e-06,2.68657936673507e-21,8.47269430251158e-13,7.67361735568965e-08,1.85195166005954e-08,2.26579090690953e-12,0.000674427142607239,0.42592025692957,0.253168026121115,4.4381629274052e-06,6.35312920901925e-11,2.7404430714905e-10,0.00735651400980031,0.0185717943022539,0.726308961724443,7.57447176014222e-06,3.84352915050091e-19,1.60612813734567e-11,5.12096505165411e-07,1.32008325414598e-07,6.97330472055922e-11,0.00647676437652124,0.594001885028206,0.401457764294253,1.87867867606667e-05,1.37353603394995e-09,1.35264133490927e-08,0.474581524162596,0.0416078207377125,0.79933708198197,1.63913265267512e-07,8.82298563662161e-07,13.2796495971201,15.0138851317097,14.3858466531812,14.0382388198416,14.082444816235,13.9374965722605,13.2737826826425,13.2892050668486,13.2759610418691,14.0237078144566,13.8839583674354,13.9048235348895,14.9873415059843,15.2970399400994,14.7572739490455,14.2428433053625,14.5049760028308,14.4097206513504,14.1116811042175,13.8907913909959,14.1122439643115,14.187184360088,14.0083060651453,14.0518440234716,1,"plasma membrane"
"AP2S1",0.485129150492088,1.33552065579381,0.573000071460363,0.38475484547061,0.600974601495769,0.850391505301722,0.0878709209682758,-0.100374305021478,0.115845451003681,-0.762520584333447,-0.9507658103232,-0.734546054298041,-0.188245225989753,0.0279745300354057,0.216219756025159,5.09102223938249e-05,2.01297951368715e-14,4.2142217374719e-06,0.000805250782500677,1.90155701861273e-06,1.93022249416772e-09,0.406026527959847,0.343312731943675,0.275155485028154,2.06142681666055e-08,1.43271152016011e-10,4.4521044283332e-08,0.0804426167485905,0.790412807566788,0.0461819370108053,0.000149810058247746,6.26899334262569e-13,1.63324504670022e-05,0.00192202194071329,7.79697987569107e-06,1.73627901503339e-08,0.566488211809578,0.517044390768367,0.426931642250089,1.54076930068114e-07,2.67712381195631e-09,1.0181665373221e-06,0.828929822021776,0.835780074613871,0.0900909375244345,3.29026224427994e-07,1.49432743594381e-06,13.279974901676,14.6154955574698,13.8529749731363,13.6647297471466,13.8809495031717,13.7651040521681,13.2188051753545,13.3358789508588,13.2852405788146,13.8168433979569,13.8384364049553,13.6400323535919,14.6048818867383,14.8056900361926,14.4359147494785,13.7590604906587,13.956401059208,13.8434633695422,13.6689139186572,13.5697073939878,13.7555679287947,14.0134940050545,13.8140573986103,13.8152971058505,1,"plasma membrane"
"AP3B1",-0.556453606475091,-0.870269521289054,-0.258167717777875,-0.254611564819059,-0.685633834429145,-0.313815914813963,0.298285888697216,0.301842041656032,-0.129180227954053,0.612101803511179,0.615657956469995,0.184635686859909,0.00355615295881584,-0.42746611665127,-0.431022269610085,3.22222545341546e-09,2.77574595063319e-15,0.00166675142889873,0.00190537211013363,8.50180678147663e-12,0.000183387683584034,0.00034629823040237,0.000299757717128483,0.102631560697884,2.44418176159585e-10,2.07458981172018e-10,0.0213362979275163,0.963678576445404,1.26381899202806e-06,1.07462102813557e-06,2.58568766445854e-08,1.1790689320774e-13,0.00337739871262516,0.00411406988416589,1.44420302210019e-10,0.000544542769870412,0.00383862784208729,0.00426177276091365,0.204289644948808,3.52556428747585e-09,3.69192309351019e-09,0.0487048476251157,0.999181590577398,1.54493013231094e-05,1.60640491977294e-05,3.69525950422814e-07,1.64122221783715e-06,14.8922918718987,14.0220223506096,14.6341241541208,14.6376803070796,14.2066580374695,14.3358382654236,14.9690129685051,14.9209778534115,14.7868847937794,14.3949450761303,14.3078335675664,14.3047361525739,14.1146392864503,13.8934091156101,14.0580186497684,14.6194734454804,14.6361380399028,14.6467609769791,14.6612252826031,14.707052560931,14.5447630777047,14.1623326171087,14.3375527125504,14.1200887827495,1,"lysosome"
"AP3D1",-0.207952821996539,-0.358831974011763,-0.109803291711253,-0.134786956335377,-0.140182558802783,-0.150879152015224,0.0981495302852859,0.0731658656611624,0.0677702631937555,0.24902868230051,0.224045017676386,0.218649415208979,-0.0249836646241235,-0.0303792670915305,-0.00539560246740695,0.00874126210411748,1.53785018576566e-05,0.158470106519719,0.0845794889795767,0.0731084003871504,0.0541902855978809,0.206793699037461,0.345392207127716,0.381904432730112,0.00189072446965807,0.00489680243402521,0.00596486783344689,0.74658701313208,0.694424863630214,0.944342050832903,0.015251791952911,4.09675772501319e-05,0.196659297274945,0.11813130975471,0.100658723901466,0.0906985202329215,0.356371750119893,0.51927931830236,0.540325579243901,0.00457128947562431,0.0106928507240484,0.0166888708580717,0.997277357167134,0.759454616746087,0.96004975965097,0.0107504250250338,0.0129719150671072,14.1030179180038,13.7441859439921,13.9932146262926,13.9682309616684,13.962835359201,13.8950650960073,14.1532460417195,14.1633604943138,13.9924472179781,13.9734703386263,13.8514533179083,13.8602716314872,13.7713043140411,13.6343318239787,13.8269216939564,13.9663580770127,14.0094336132955,14.0038521885695,14.0659299894909,14.0120376277966,13.8267252677178,13.8446232807573,14.0540504859137,13.9898323109321,1,"early_endosome"
"AP3M1",-0.511709847162947,-0.782173532052398,-0.28535691350351,-0.271416242840697,-0.540144990297137,-0.270463684889452,0.226352933659437,0.240293604322249,-0.0284351431341906,0.496816618548888,0.510757289211701,0.242028541755261,0.0139406706628122,-0.254788076793627,-0.26872874745644,2.83335259088969e-05,1.39232175646685e-07,0.00551154995932012,0.00766700025053731,1.52924724211674e-05,0.00784127213972265,0.0218396155608081,0.0158652899477216,0.754308484279055,3.93442413672283e-05,2.89316448160527e-05,0.0152419728132321,0.877915192837277,0.0113301619416193,0.00816868388836085,8.89801966118539e-05,6.19441107979131e-07,0.00974203695512259,0.014234828002417,4.93281231242589e-05,0.0163578691527229,0.0775202636459622,0.0670494321538605,0.850914616159555,0.000133494857868572,0.000101864310684783,0.0372993460050656,0.997277357167134,0.0277006576068,0.0218947510778197,1.59067638237926e-05,3.69240459032085e-05,15.2119578262112,14.4297842941589,14.9266009127077,14.9405415833706,14.6718128359141,14.7002479790483,15.2099343950878,15.3005996468556,15.1253394366903,14.8129037117649,14.6457618125219,14.6420784128581,14.4504464764709,14.2790064504805,14.5598999555251,14.8793509159125,14.9267620640376,14.9736897581731,15.0396964909319,14.9662484291215,14.8156798300583,14.5538760566883,14.7612074653284,14.7003549857257,1,"lysosome"
