"FrameId","VesicleId","MovieName","IntCh0","IntCh1","xCoord","yCoord","radius","bg0","bg1","Net0","Net1","Norm0","Norm1","rad_mean","rad_sd","rad_cv"
10,1042,"2ch_IP6_001_pos006.tif",176.98,4493.41,1034,821,101.75,138,165,38.98,4328.41,1.31644714623438,0.889446224218675,102.202941176471,0.590939555981429,0.00578202103754599
11,1042,"2ch_IP6_001_pos006.tif",179.64,4748.34,1034,819,101.75,138,149,41.64,4599.34,1.40628166160081,0.945119708368181,102.202941176471,0.590939555981429,0.00578202103754599
12,1042,"2ch_IP6_001_pos006.tif",187.23,5763.85,1035,819,101.75,143,151,44.23,5612.85,1.49375211077339,1.15338617173645,102.202941176471,0.590939555981429,0.00578202103754599
13,1042,"2ch_IP6_001_pos006.tif",190.68,5723.54,1036,817,101.2,148,155,42.68,5568.54,1.44140493076663,1.14428089700621,102.202941176471,0.590939555981429,0.00578202103754599
14,1042,"2ch_IP6_001_pos006.tif",192.66,5639.66,1035,820,101.75,150,163,42.66,5476.66,1.44072948328267,1.12540044920177,102.202941176471,0.590939555981429,0.00578202103754599
15,1042,"2ch_IP6_001_pos006.tif",196.62,5900.95,1035,819,101.75,152,153,44.62,5747.95,1.50692333671057,1.18114790985552,102.202941176471,0.590939555981429,0.00578202103754599
16,1042,"2ch_IP6_001_pos006.tif",198.81,5701.85,1035,821,101.75,152,148,46.81,5553.85,1.58088483620398,1.14126224465263,102.202941176471,0.590939555981429,0.00578202103754599
0,1057,"2ch_IP6_001_pos008.tif",175.77,4981.17,849,824,91.85,140,152,35.77,4829.17,1,1,95.15,1.59167757413366,0.0167280880098125
1,1057,"2ch_IP6_001_pos008.tif",175.89,4641.3,847,825,93.5,140,147,35.89,4494.3,1.00335476656416,0.930656820944386,95.15,1.59167757413366,0.0167280880098125
2,1057,"2ch_IP6_001_pos008.tif",176.43,4483.27,855,824,94.6,140,174,36.43,4309.27,1.01845121610288,0.892341748167905,95.15,1.59167757413366,0.0167280880098125
3,1057,"2ch_IP6_001_pos008.tif",176.1,4106.66,851,824,95.15,140,174,36.1,3932.66,1.00922560805144,0.8143552618773,95.15,1.59167757413366,0.0167280880098125
4,1057,"2ch_IP6_001_pos008.tif",177.54,4857.11,854,822,92.4,140,184,37.54,4673.11,1.04948280682136,0.967683887707411,95.15,1.59167757413366,0.0167280880098125
5,1057,"2ch_IP6_001_pos008.tif",179.03,3940.01,848,821,96.25,141,154,38.03,3786.01,1.06318143695834,0.783987724598637,95.15,1.59167757413366,0.0167280880098125
6,1057,"2ch_IP6_001_pos008.tif",180.13,3844.57,849,820,96.8,141,176,39.13,3668.57,1.09393346379648,0.759668845785094,95.15,1.59167757413366,0.0167280880098125
7,1057,"2ch_IP6_001_pos008.tif",181.51,3841.68,849,820,96.8,142,172,39.51,3669.68,1.10455689124965,0.759898698948266,95.15,1.59167757413366,0.0167280880098125
8,1057,"2ch_IP6_001_pos008.tif",180.95,3537.2,848,819,96.25,143,152,37.95,3385.2,1.06094492591557,0.700990025201018,95.15,1.59167757413366,0.0167280880098125
9,1057,"2ch_IP6_001_pos008.tif",173.86,3281.57,849,819,95.7,143,146,30.86,3135.57,0.86273413474979,0.649297912477714,95.15,1.59167757413366,0.0167280880098125
10,1057,"2ch_IP6_001_pos008.tif",170.61,2507.94,847,818,97.35,144,152,26.61,2355.94,0.74391948560246,0.487856091212362,95.15,1.59167757413366,0.0167280880098125
11,1057,"2ch_IP6_001_pos008.tif",179.47,3592.15,851,819,93.5,145,153,34.47,3439.15,0.963656695554934,0.712161717230911,95.15,1.59167757413366,0.0167280880098125
12,1057,"2ch_IP6_001_pos008.tif",188.69,4050.9,850,817,94.05,146,182,42.69,3868.9,1.19345820519989,0.80115216486477,95.15,1.59167757413366,0.0167280880098125
13,1057,"2ch_IP6_001_pos008.tif",194.49,4492.93,848,818,95.7,148,159,46.49,4333.93,1.29969247973162,0.897448215738937,95.15,1.59167757413366,0.0167280880098125
14,1057,"2ch_IP6_001_pos008.tif",197.17,4331.59,849,818,95.7,149,161,48.17,4170.59,1.34665921162986,0.863624598015808,95.15,1.59167757413366,0.0167280880098125
15,1057,"2ch_IP6_001_pos008.tif",200.62,5021.51,845,826,95.7,152.7,155,47.92,4866.51,1.33967011462119,1.00773217757917,95.15,1.59167757413366,0.0167280880098125
16,1057,"2ch_IP6_001_pos008.tif",203.12,4140.48,844,824,96.25,154,166,49.12,3974.48,1.37321778026279,0.823015135106033,95.15,1.59167757413366,0.0167280880098125
0,1065,"2ch_IP6_001_pos009.tif",172.38,6436.83,1005,688,96.8,135,148,37.38,6288.83,1,1,99.6470588235294,1.64121435492855,0.0164702739278544
1,1065,"2ch_IP6_001_pos009.tif",171.96,6223.4,1021,687,99,135,138,36.96,6085.4,0.988764044943821,0.96765217059453,99.6470588235294,1.64121435492855,0.0164702739278544
2,1065,"2ch_IP6_001_pos009.tif",173.23,6072.85,1017,685,99.55,135.7,147,37.5299999999999,5925.85,1.00401284109149,0.942281791684622,99.6470588235294,1.64121435492855,0.0164702739278544
3,1065,"2ch_IP6_001_pos009.tif",173.05,5368.36,1017,685,100.1,133,148,40.05,5220.36,1.07142857142857,0.830100352529803,99.6470588235294,1.64121435492855,0.0164702739278544
4,1065,"2ch_IP6_001_pos009.tif",173.85,5560.94,1016,685,100.65,133,144,40.85,5416.94,1.0928303905832,0.861358949120902,99.6470588235294,1.64121435492855,0.0164702739278544
5,1065,"2ch_IP6_001_pos009.tif",177.19,6021.92,1015,684,100.1,136,150,41.19,5871.92,1.10192616372392,0.933706269687684,99.6470588235294,1.64121435492855,0.0164702739278544
6,1065,"2ch_IP6_001_pos009.tif",177.36,6001.72,1016,686,100.65,138,143,39.36,5858.72,1.05296950240771,0.931607310103787,99.6470588235294,1.64121435492855,0.0164702739278544
7,1065,"2ch_IP6_001_pos009.tif",179.67,6110.62,1014,685,99.55,139,146,40.67,5964.62,1.08801498127341,0.948446690401871,99.6470588235294,1.64121435492855,0.0164702739278544
8,1065,"2ch_IP6_001_pos009.tif",182.44,6138.82,1016,684,100.1,140,168,42.44,5970.82,1.13536650615302,0.949432565357944,99.6470588235294,1.64121435492855,0.0164702739278544
9,1065,"2ch_IP6_001_pos009.tif",184.41,6158.95,1012,688,101.2,142,164,42.41,5994.95,1.13456393793472,0.953269527082144,99.6470588235294,1.64121435492855,0.0164702739278544
10,1065,"2ch_IP6_001_pos009.tif",186.98,5906.14,1014,685,101.2,143,148,43.98,5758.14,1.17656500802568,0.91561387412285,99.6470588235294,1.64121435492855,0.0164702739278544
11,1065,"2ch_IP6_001_pos009.tif",189.59,6179.25,1011,689,100.1,144,152,45.59,6027.25,1.21963616907437,0.958405617579105,99.6470588235294,1.64121435492855,0.0164702739278544
12,1065,"2ch_IP6_001_pos009.tif",191.47,5443.87,1012,694,99.55,145,152,46.47,5291.87,1.24317817014446,0.841471307063476,99.6470588235294,1.64121435492855,0.0164702739278544
13,1065,"2ch_IP6_001_pos009.tif",194.1,6567.86,1010,685,94.6,147,145,47.1,6422.86,1.26003210272873,1.02131239038104,99.6470588235294,1.64121435492855,0.0164702739278544
14,1065,"2ch_IP6_001_pos009.tif",198.09,5896.79,1016,685,100.1,148,148,50.09,5748.79,1.34002140181915,0.914127111084256,99.6470588235294,1.64121435492855,0.0164702739278544
15,1065,"2ch_IP6_001_pos009.tif",200.29,5122.79,1013,691,100.1,151,163,49.29,4959.79,1.31861958266453,0.788666572319493,99.6470588235294,1.64121435492855,0.0164702739278544
16,1065,"2ch_IP6_001_pos009.tif",203.29,5936.7,1013,686,100.65,151,152.7,52.29,5784,1.39887640449438,0.919725926762212,99.6470588235294,1.64121435492855,0.0164702739278544
0,1068,"2ch_IP6_001_pos009.tif",167.23,4896.31,508,536,67.65,135,148,32.23,4748.31,1,1,67.1,1.02895578136283,0.0153346614212047
1,1068,"2ch_IP6_001_pos009.tif",167.32,3340.48,505,543,68.2,135,138,32.32,3202.48,1.00279242941359,0.67444627667528,67.1,1.02895578136283,0.0153346614212047
2,1068,"2ch_IP6_001_pos009.tif",167.46,4800.13,504,534,67.65,135.7,147,31.76,4653.13,0.985417313062363,0.979954973453713,67.1,1.02895578136283,0.0153346614212047
3,1068,"2ch_IP6_001_pos009.tif",166.55,3928.88,505,532,69.3,133,148,33.55,3780.88,1.04095563139932,0.796258037070031,67.1,1.02895578136283,0.0153346614212047
4,1068,"2ch_IP6_001_pos009.tif",166.43,3915.79,503,535,69.3,133,144,33.43,3771.79,1.0372323921812,0.794343671748475,67.1,1.02895578136283,0.0153346614212047
5,1068,"2ch_IP6_001_pos009.tif",170.83,5189.04,506,536,66.55,136,150,34.83,5039.04,1.08067018305926,1.06122810010298,67.1,1.02895578136283,0.0153346614212047
6,1068,"2ch_IP6_001_pos009.tif",173.18,5476.45,502,536,66.55,138,143,35.18,5333.45,1.09152963077878,1.12323121278939,67.1,1.02895578136283,0.0153346614212047
7,1068,"2ch_IP6_001_pos009.tif",176.27,5040.7,503,533,67.1,139,146,37.27,4894.7,1.15637604716103,1.03082991632812,67.1,1.02895578136283,0.0153346614212047
8,1068,"2ch_IP6_001_pos009.tif",179.38,5514.52,504,533,67.1,140,168,39.38,5346.52,1.22184300341297,1.12598377106802,67.1,1.02895578136283,0.0153346614212047
9,1068,"2ch_IP6_001_pos009.tif",181.33,5657.26,503,533,66.55,142,164,39.33,5493.26,1.22029165373875,1.15688739783207,67.1,1.02895578136283,0.0153346614212047
10,1068,"2ch_IP6_001_pos009.tif",184.3,5275.88,503,534,66.55,143,148,41.3,5127.88,1.28141483090289,1.07993791475283,67.1,1.02895578136283,0.0153346614212047
11,1068,"2ch_IP6_001_pos009.tif",185.86,5062,503,533,67.1,144,152,41.86,4910,1.29878994725411,1.03405211538421,67.1,1.02895578136283,0.0153346614212047
12,1068,"2ch_IP6_001_pos009.tif",188.83,5441.83,501,533,66,145,152,43.83,5289.83,1.35991312441824,1.11404478646087,67.1,1.02895578136283,0.0153346614212047
13,1068,"2ch_IP6_001_pos009.tif",192.18,5236.78,503,534,66,147,145,45.18,5091.78,1.40179956562209,1.07233520979043,67.1,1.02895578136283,0.0153346614212047
14,1068,"2ch_IP6_001_pos009.tif",195.33,5531.34,503,533,66,148,148,47.33,5383.34,1.4685076016134,1.13373810892718,67.1,1.02895578136283,0.0153346614212047
15,1068,"2ch_IP6_001_pos009.tif",199.1,5649.55,504,533,66.55,151,163,48.1,5486.55,1.49239838659634,1.15547426347479,67.1,1.02895578136283,0.0153346614212047
16,1068,"2ch_IP6_001_pos009.tif",200.28,5186.7,503,533,66.55,151,152.7,49.28,5034,1.52901023890785,1.06016666982569,67.1,1.02895578136283,0.0153346614212047
0,1073,"2ch_IP6_001_pos009.tif",162.02,5467.2,326,691,46.75,135,148,27.02,5319.2,1,1,47.3970588235294,0.783515831890799,0.0165308956154435
1,1073,"2ch_IP6_001_pos009.tif",163.4,5661.87,362,698,47.85,135,138,28.4,5523.87,1.05107327905255,1.03847759061513,47.3970588235294,0.783515831890799,0.0165308956154435
2,1073,"2ch_IP6_001_pos009.tif",166.01,5504,398,697,48.95,135.7,147,30.3099999999999,5357,1.12176165803109,1.00710633177922,47.3970588235294,0.783515831890799,0.0165308956154435
3,1073,"2ch_IP6_001_pos009.tif",162.35,4842.33,420,696,48.4,133,148,29.35,4694.33,1.08623242042931,0.88252556775455,47.3970588235294,0.783515831890799,0.0165308956154435
4,1073,"2ch_IP6_001_pos009.tif",164.49,5046.89,421,695,48.4,133,144,31.49,4902.89,1.16543301258327,0.921734471349075,47.3970588235294,0.783515831890799,0.0165308956154435
5,1073,"2ch_IP6_001_pos009.tif",169.61,5824.75,421,695,47.85,136,150,33.61,5674.75,1.24389341228719,1.06684275830952,47.3970588235294,0.783515831890799,0.0165308956154435
6,1073,"2ch_IP6_001_pos009.tif",171.41,6054.69,421,695,46.75,138,143,33.41,5911.69,1.23649148778682,1.11138705068431,47.3970588235294,0.783515831890799,0.0165308956154435
7,1073,"2ch_IP6_001_pos009.tif",173.35,6121.08,421,695,47.3,139,146,34.35,5975.08,1.27128053293856,1.12330425627914,47.3970588235294,0.783515831890799,0.0165308956154435
8,1073,"2ch_IP6_001_pos009.tif",176.36,6091.61,421,695,47.3,140,168,36.36,5923.61,1.34566987416728,1.1136279891713,47.3970588235294,0.783515831890799,0.0165308956154435
9,1073,"2ch_IP6_001_pos009.tif",178.47,6107.19,421,695,47.3,142,164,36.47,5943.19,1.34974093264249,1.11730899383366,47.3970588235294,0.783515831890799,0.0165308956154435
10,1073,"2ch_IP6_001_pos009.tif",180.51,6048.41,421,695,47.3,143,148,37.51,5900.41,1.38823094004441,1.10926643104226,47.3970588235294,0.783515831890799,0.0165308956154435
11,1073,"2ch_IP6_001_pos009.tif",181.92,6154.27,421,695,46.75,144,152,37.92,6002.27,1.40340488527017,1.1284159272071,47.3970588235294,0.783515831890799,0.0165308956154435
12,1073,"2ch_IP6_001_pos009.tif",184.67,6292.06,422,696,47.3,145,152,39.67,6140.06,1.46817172464841,1.15432019852609,47.3970588235294,0.783515831890799,0.0165308956154435
13,1073,"2ch_IP6_001_pos009.tif",187.67,6050.64,421,694,46.75,147,145,40.67,5905.64,1.50518134715026,1.11024966160325,47.3970588235294,0.783515831890799,0.0165308956154435
14,1073,"2ch_IP6_001_pos009.tif",192.1,6211.69,422,694,47.85,148,148,44.1,6063.69,1.63212435233161,1.13996277635735,47.3970588235294,0.783515831890799,0.0165308956154435
15,1073,"2ch_IP6_001_pos009.tif",194.39,6217.57,423,694,47.3,151,163,43.39,6054.57,1.60584752035529,1.13824823281696,47.3970588235294,0.783515831890799,0.0165308956154435
16,1073,"2ch_IP6_001_pos009.tif",197.34,6299.81,422,694,45.65,151,152.7,46.34,6147.11,1.71502590673575,1.15564558580238,47.3970588235294,0.783515831890799,0.0165308956154435
0,1078,"2ch_IP6_001_pos010.tif",183.49,4492.57,984,308,95.15,139,146,44.49,4346.57,1,1,95.2147058823529,0.697935506037798,0.00733012300537026
1,1078,"2ch_IP6_001_pos010.tif",180.57,4557.29,1008,325,94.05,139,152,41.57,4405.29,0.934367273544616,1.01350950289539,95.2147058823529,0.697935506037798,0.00733012300537026
2,1078,"2ch_IP6_001_pos010.tif",167.28,2757.8,1020,326,95.7,136,144,31.28,2613.8,0.703079343672735,0.601347729359012,95.2147058823529,0.697935506037798,0.00733012300537026
3,1078,"2ch_IP6_001_pos010.tif",167.47,3255.5,1034,313,94.05,137,141,30.47,3114.5,0.684873005169701,0.716542008986396,95.2147058823529,0.697935506037798,0.00733012300537026
4,1078,"2ch_IP6_001_pos010.tif",181.87,4481.74,1044,308,95.7,141,139,40.87,4342.74,0.918633400764217,0.999118845434446,95.2147058823529,0.697935506037798,0.00733012300537026
5,1078,"2ch_IP6_001_pos010.tif",185.26,4658.44,1038,305,96.25,142,140,43.26,4518.44,0.972353337828725,1.03954152354615,95.2147058823529,0.697935506037798,0.00733012300537026
6,1078,"2ch_IP6_001_pos010.tif",188.15,4906.66,1037,304,95.15,143,142,45.15,4764.66,1.01483479433581,1.09618848885443,95.2147058823529,0.697935506037798,0.00733012300537026
7,1078,"2ch_IP6_001_pos010.tif",189.9,4978.9,1037,304,95.15,145,146.7,44.9,4832.2,1.00921555405709,1.11172717798172,95.2147058823529,0.697935506037798,0.00733012300537026
8,1078,"2ch_IP6_001_pos010.tif",191.97,4954.98,1038,303,95.15,146,150,45.97,4804.98,1.03326590244999,1.1054647687717,95.2147058823529,0.697935506037798,0.00733012300537026
9,1078,"2ch_IP6_001_pos010.tif",194.38,4972.31,1037,304,95.15,148,144,46.38,4828.31,1.04248145650708,1.11083221942819,95.2147058823529,0.697935506037798,0.00733012300537026
10,1078,"2ch_IP6_001_pos010.tif",197.69,4760.76,1036,306,95.7,149,147,48.69,4613.76,1.0944032366824,1.06147145910454,95.2147058823529,0.697935506037798,0.00733012300537026
11,1078,"2ch_IP6_001_pos010.tif",199.09,5085.89,1038,303,95.7,150,146,49.09,4939.89,1.10339402112834,1.13650303572702,95.2147058823529,0.697935506037798,0.00733012300537026
12,1078,"2ch_IP6_001_pos010.tif",202.48,4991.1,1037,305,95.15,152,158,50.48,4833.1,1.13463699707799,1.1119342378013,95.2147058823529,0.697935506037798,0.00733012300537026
13,1078,"2ch_IP6_001_pos010.tif",204.62,4737.1,1037,304,96.25,153,157,51.62,4580.1,1.16026073274893,1.05372742185217,95.2147058823529,0.697935506037798,0.00733012300537026
14,1078,"2ch_IP6_001_pos010.tif",207.23,4700.54,1037,305,95.7,155,191,52.23,4509.54,1.17397167902899,1.03749393199695,95.2147058823529,0.697935506037798,0.00733012300537026
15,1078,"2ch_IP6_001_pos010.tif",209.19,5331.46,1037,303,94.6,156,156,53.19,5175.46,1.19554956169926,1.19069979317025,95.2147058823529,0.697935506037798,0.00733012300537026
16,1078,"2ch_IP6_001_pos010.tif",212.19,5463.39,1037,303,94.05,158,189,54.19,5274.39,1.21802652281412,1.21346026867162,95.2147058823529,0.697935506037798,0.00733012300537026
0,1079,"2ch_IP6_001_pos010.tif",181.27,3925.2,1151,590,91.3,139,146,42.27,3779.2,1,1,92.0441176470588,0.613107441884472,0.00666101710307463
1,1079,"2ch_IP6_001_pos010.tif",179.16,4027.09,1148,585,90.75,139,152,40.16,3875.09,0.950082801040927,1.02537309483489,92.0441176470588,0.613107441884472,0.00666101710307463
2,1079,"2ch_IP6_001_pos010.tif",163.97,2975.01,1147,585,92.4,136,144,27.97,2831.01,0.661698604211024,0.749102984758679,92.0441176470588,0.613107441884472,0.00666101710307463
3,1079,"2ch_IP6_001_pos010.tif",175.28,3227.73,1148,574,91.3,137,141,38.28,3086.73,0.905606813342796,0.816768099068586,92.0441176470588,0.613107441884472,0.00666101710307463
4,1079,"2ch_IP6_001_pos010.tif",182.93,3939.65,1145,576,92.4,141,139,41.93,3800.65,0.991956470309912,1.00567580440305,92.0441176470588,0.613107441884472,0.00666101710307463
5,1079,"2ch_IP6_001_pos010.tif",185.87,4022.58,1147,574,92.4,142,140,43.87,3882.58,1.03785190442394,1.0273549957663,92.0441176470588,0.613107441884472,0.00666101710307463
6,1079,"2ch_IP6_001_pos010.tif",188.63,4362.4,1147,576,91.85,143,142,45.63,4220.4,1.07948899929028,1.11674428450466,92.0441176470588,0.613107441884472,0.00666101710307463
7,1079,"2ch_IP6_001_pos010.tif",191.85,4079.84,1148,576,92.4,145,146.7,46.85,3933.14,1.10835107641353,1.04073348856901,92.0441176470588,0.613107441884472,0.00666101710307463
8,1079,"2ch_IP6_001_pos010.tif",194.02,4253.57,1147,575,91.3,146,150,48.02,4103.57,1.13603028152354,1.08583033446232,92.0441176470588,0.613107441884472,0.00666101710307463
9,1079,"2ch_IP6_001_pos010.tif",195.9,4251.68,1147,576,91.85,148,144,47.9,4107.68,1.13319138869174,1.08691786621507,92.0441176470588,0.613107441884472,0.00666101710307463
10,1079,"2ch_IP6_001_pos010.tif",199.04,4030.82,1147,575,92.4,149,147,50.04,3883.82,1.18381831085876,1.02768310753599,92.0441176470588,0.613107441884472,0.00666101710307463
11,1079,"2ch_IP6_001_pos010.tif",200.94,4108.08,1143,575,92.4,150,146,50.94,3962.08,1.20511000709723,1.04839119390347,92.0441176470588,0.613107441884472,0.00666101710307463
12,1079,"2ch_IP6_001_pos010.tif",204.9,4395.27,1143,575,91.85,152,158,52.9,4237.27,1.25147859001656,1.12120819220999,92.0441176470588,0.613107441884472,0.00666101710307463
13,1079,"2ch_IP6_001_pos010.tif",207.44,4131.52,1144,578,92.4,153,157,54.44,3974.52,1.2879110480246,1.05168289585097,92.0441176470588,0.613107441884472,0.00666101710307463
14,1079,"2ch_IP6_001_pos010.tif",209.9,4514.15,1140,577,92.95,155,191,54.9,4323.15,1.29879347054649,1.14393257832345,92.0441176470588,0.613107441884472,0.00666101710307463
15,1079,"2ch_IP6_001_pos010.tif",213.41,4633.91,1145,578,91.85,156,156,57.41,4477.91,1.35817364561154,1.18488304403048,92.0441176470588,0.613107441884472,0.00666101710307463
16,1079,"2ch_IP6_001_pos010.tif",215.28,4375,1143,582,92.95,158,189,57.28,4186,1.3550981783771,1.10764182895851,92.0441176470588,0.613107441884472,0.00666101710307463
0,1086,"2ch_IP6_002_pos001.tif",194.02,3298.72,623,494,104.5,143,138,51.02,3160.72,1,1,105.891176470588,0.676903633770545,0.00639244605955018
1,1086,"2ch_IP6_002_pos001.tif",192.62,3131.55,622,494,105.05,142,150,50.62,2981.55,0.992159937279498,0.943313548811663,105.891176470588,0.676903633770545,0.00639244605955018
2,1086,"2ch_IP6_002_pos001.tif",190.76,3302.14,623,494,105.6,140,144,50.76,3158.14,0.994903959231674,0.999183730289301,105.891176470588,0.676903633770545,0.00639244605955018
3,1086,"2ch_IP6_002_pos001.tif",189.49,2921.36,622,493,106.15,141,153,48.49,2768.36,0.950411603292826,0.875863727252019,105.891176470588,0.676903633770545,0.00639244605955018
4,1086,"2ch_IP6_002_pos001.tif",188.62,3003.65,623,492,106.7,140,162,48.62,2841.65,0.952959623676989,0.899051481940824,105.891176470588,0.676903633770545,0.00639244605955018
5,1086,"2ch_IP6_002_pos001.tif",187.14,3087.06,623,491,106.7,140,161,47.14,2926.06,0.923951391611132,0.925757422359462,105.891176470588,0.676903633770545,0.00639244605955018
6,1086,"2ch_IP6_002_pos001.tif",188.92,3125.81,623,490,106.7,140,173,48.92,2952.81,0.958839670717365,0.934220683894809,105.891176470588,0.676903633770545,0.00639244605955018
7,1086,"2ch_IP6_002_pos001.tif",188.28,2631.38,622,490,107.25,139,171,49.28,2460.38,0.965895727165817,0.778423903414412,105.891176470588,0.676903633770545,0.00639244605955018
8,1086,"2ch_IP6_002_pos001.tif",185.79,2862.28,622,490,105.6,135,165,50.79,2697.28,0.995491963935711,0.853375180338657,105.891176470588,0.676903633770545,0.00639244605955018
9,1086,"2ch_IP6_002_pos001.tif",184.47,2537.68,621,489,106.15,135,168,49.47,2369.68,0.969619756958055,0.749727910096434,105.891176470588,0.676903633770545,0.00639244605955018
10,1086,"2ch_IP6_002_pos001.tif",187.55,2650.94,620,488,106.15,139,164,48.55,2486.94,0.951587612700902,0.786827052064087,105.891176470588,0.676903633770545,0.00639244605955018
11,1086,"2ch_IP6_002_pos001.tif",189.6,3135.48,621,488,105.6,140,163,49.6,2972.48,0.972167777342218,0.940443949479865,105.891176470588,0.676903633770545,0.00639244605955018
12,1086,"2ch_IP6_002_pos001.tif",193.48,3406.32,620,488,105.6,142,180,51.48,3226.32,1.00901607212858,1.02075476473715,105.891176470588,0.676903633770545,0.00639244605955018
13,1086,"2ch_IP6_002_pos001.tif",196.02,3256.2,621,488,105.6,142,162,54.02,3094.2,1.05880047040376,0.978954162342757,105.891176470588,0.676903633770545,0.00639244605955018
14,1086,"2ch_IP6_002_pos001.tif",199.13,3427.28,620,488,105.6,144,204,55.13,3223.28,1.08055664445316,1.0197929585664,105.891176470588,0.676903633770545,0.00639244605955018
15,1086,"2ch_IP6_002_pos001.tif",200.5,3312.85,620,487,105.6,146,163,54.5,3149.85,1.06820854566837,0.996560910172366,105.891176470588,0.676903633770545,0.00639244605955018
16,1086,"2ch_IP6_002_pos001.tif",203.72,3240.03,619,486,105.6,146,438,57.72,2802.03,1.1313210505684,0.886516363360247,105.891176470588,0.676903633770545,0.00639244605955018
0,1107,"2ch_IP6_002_pos003.tif",194.72,4454.33,968,359,96.25,143,156,51.72,4298.33,1,1,98.1264705882353,1.11805043030531,0.0113939737524744
1,1107,"2ch_IP6_002_pos003.tif",195.4,4297.97,968,356,96.8,143,129,52.4,4168.97,1.01314771848415,0.969904590852727,98.1264705882353,1.11805043030531,0.0113939737524744
2,1107,"2ch_IP6_002_pos003.tif",198.19,4303.16,966,355,96.8,144,144,54.19,4159.16,1.04775715390565,0.96762230912936,98.1264705882353,1.11805043030531,0.0113939737524744
3,1107,"2ch_IP6_002_pos003.tif",199.71,3512.77,966,350,96.25,143,148,56.71,3364.77,1.09648105181748,0.782808672205252,98.1264705882353,1.11805043030531,0.0113939737524744
4,1107,"2ch_IP6_002_pos003.tif",200.54,4411.07,965,354,96.8,142,162,58.54,4249.07,1.13186388244393,0.988539735199484,98.1264705882353,1.11805043030531,0.0113939737524744
5,1107,"2ch_IP6_002_pos003.tif",201.18,4315.44,965,353,97.9,142,189,59.18,4126.44,1.14423820572312,0.960010050414928,98.1264705882353,1.11805043030531,0.0113939737524744
6,1107,"2ch_IP6_002_pos003.tif",202.03,3884.49,964,352,98.45,144,206,58.03,3678.49,1.12200309358082,0.855795157654252,98.1264705882353,1.11805043030531,0.0113939737524744
7,1107,"2ch_IP6_002_pos003.tif",204.05,3955.6,963,351,98.45,144,202,60.05,3753.6,1.16105955143078,0.87326938601736,98.1264705882353,1.11805043030531,0.0113939737524744
8,1107,"2ch_IP6_002_pos003.tif",206.45,3565.86,964,351,99,145,177,61.45,3388.86,1.18812838360402,0.788413174418902,98.1264705882353,1.11805043030531,0.0113939737524744
9,1107,"2ch_IP6_002_pos003.tif",206.85,3681.72,964,349,99,145,201,61.85,3480.72,1.19586233565352,0.809784265051776,98.1264705882353,1.11805043030531,0.0113939737524744
10,1107,"2ch_IP6_002_pos003.tif",209.68,3778.84,963,349,99,146,192,63.68,3586.84,1.23124516627997,0.834472923205059,98.1264705882353,1.11805043030531,0.0113939737524744
11,1107,"2ch_IP6_002_pos003.tif",210.05,3865.28,962,349,99.55,146,183,64.05,3682.28,1.23839907192575,0.85667689544544,98.1264705882353,1.11805043030531,0.0113939737524744
12,1107,"2ch_IP6_002_pos003.tif",215.41,3955,962,348,99.55,147,221,68.41,3734,1.32269914926527,0.868709475540501,98.1264705882353,1.11805043030531,0.0113939737524744
13,1107,"2ch_IP6_002_pos003.tif",214.97,4026.07,962,346,98.45,148,206,66.97,3820.07,1.29485692188708,0.888733531394751,98.1264705882353,1.11805043030531,0.0113939737524744
14,1107,"2ch_IP6_002_pos003.tif",216.78,3763.87,961,347,99,148,202,68.78,3561.87,1.32985305491106,0.828663690316937,98.1264705882353,1.11805043030531,0.0113939737524744
15,1107,"2ch_IP6_002_pos003.tif",217.4,4018.13,960,345,98.45,150,191,67.4,3827.13,1.30317092034029,0.890376029760395,98.1264705882353,1.11805043030531,0.0113939737524744
16,1107,"2ch_IP6_002_pos003.tif",218.87,3996.62,960,345,98.45,149,188,69.87,3808.62,1.35092807424594,0.886069706141688,98.1264705882353,1.11805043030531,0.0113939737524744
0,1129,"2ch_IP6_002_pos005.tif",178,2221.86,1053,422,144.65,137,205,41,2016.86,1,1,141.867647058824,2.0895529707684,0.014728890018892
1,1129,"2ch_IP6_002_pos005.tif",175.75,2365.1,1102,432,144.1,137,301.7,38.75,2063.4,0.945121951219512,1.02307547375623,141.867647058824,2.0895529707684,0.014728890018892
2,1129,"2ch_IP6_002_pos005.tif",174.57,1968.95,1117,422,145.2,134,184,40.57,1784.95,0.989512195121951,0.885014329204803,141.867647058824,2.0895529707684,0.014728890018892
3,1129,"2ch_IP6_002_pos005.tif",170.73,1707.43,1111,417,145.2,131,165,39.73,1542.43,0.969024390243902,0.764768005711849,141.867647058824,2.0895529707684,0.014728890018892
4,1129,"2ch_IP6_002_pos005.tif",147.83,959.07,1098,402,143,128,133,19.83,826.07,0.483658536585366,0.409582221869639,141.867647058824,2.0895529707684,0.014728890018892
5,1129,"2ch_IP6_002_pos005.tif",143.34,803.05,1135,414,143.55,128,124,15.34,679.05,0.374146341463415,0.33668673085886,141.867647058824,2.0895529707684,0.014728890018892
6,1129,"2ch_IP6_002_pos005.tif",167.22,1987.97,1148,406,141.9,132,130,35.22,1857.97,0.859024390243902,0.921219122794839,141.867647058824,2.0895529707684,0.014728890018892
